word,word[-3],word[-2],word.isdigit,pos,all-ascii,next-word,next-word[-3],next-word[-2],next-word.isdigit,next-pos,next-next-word,next-next-word[-3],next-next-word[-2],next-next-word.isdigit,nextnextpos,prev-word,prev-word[-3],prev-word[-2],prev-word.isdigit,prev-pos,prev-prev-word,prev-prev-word[-3],prev-prev-word[-2],prev-prev-word.isdigit,prev-prev-pos,prev-iob,all-caps,capitalized,prev-all-caps,prev-capitalized,next-all-caps,next-capitalized,label
serut,rut,ut,False,VB,True,dan,dan,an,False,CC,tenteng,eng,ng,False,NN,CANTIK...model,del,el,False,NNP,LUCU,UCU,CU,False,NNP,O,False,False,False,True,False,True,O
dan,dan,an,False,CC,True,tenteng,eng,ng,False,NN,[END1],[END1],[END1],False,[END1],serut,rut,ut,False,VB,CANTIK...model,del,el,False,NNP,O,False,False,False,False,False,False,O
tenteng,eng,ng,False,NN,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],dan,dan,an,False,CC,serut,rut,ut,False,VB,O,False,False,False,False,False,False,O
Case,ase,se,False,NNP,True,Black,ack,ck,False,NNP,[END1],[END1],[END1],False,[END1],[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-TYPE
Black,ack,ck,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Case,ase,se,False,NNP,[START1],[START1],[START1],False,[START1],B-TYPE,True,True,True,True,True,True,B-COLOR
Promo,omo,mo,False,NNP,True,ELECTRICAL,CAL,AL,False,NNP,BREAST,AST,ST,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,O
ELECTRICAL,CAL,AL,False,NNP,True,BREAST,AST,ST,False,NNP,PUMP,UMP,MP,False,NNP,Promo,omo,mo,False,NNP,[START1],[START1],[START1],False,[START1],O,False,True,True,True,True,True,B-NAME
BREAST,AST,ST,False,NNP,True,PUMP,UMP,MP,False,NNP,KINYO,NYO,YO,False,NNP,ELECTRICAL,CAL,AL,False,NNP,Promo,omo,mo,False,NNP,B-NAME,False,True,False,True,False,True,I-NAME
PUMP,UMP,MP,False,NNP,True,KINYO,NYO,YO,False,NNP,POMPA,MPA,PA,False,NNP,BREAST,AST,ST,False,NNP,ELECTRICAL,CAL,AL,False,NNP,I-NAME,False,True,False,True,False,True,I-NAME
KINYO,NYO,YO,False,NNP,True,POMPA,MPA,PA,False,NNP,ASI,ASI,SI,False,NNP,PUMP,UMP,MP,False,NNP,BREAST,AST,ST,False,NNP,I-NAME,False,True,False,True,False,True,B-BRAND
POMPA,MPA,PA,False,NNP,True,ASI,ASI,SI,False,NNP,ELEKTRIK,RIK,IK,False,NNP,KINYO,NYO,YO,False,NNP,PUMP,UMP,MP,False,NNP,B-BRAND,False,True,False,True,False,True,B-TYPE
ASI,ASI,SI,False,NNP,True,ELEKTRIK,RIK,IK,False,NNP,SEPERTI,RTI,TI,False,NNP,POMPA,MPA,PA,False,NNP,KINYO,NYO,YO,False,NNP,B-TYPE,False,True,False,True,False,True,I-TYPE
ELEKTRIK,RIK,IK,False,NNP,True,SEPERTI,RTI,TI,False,NNP,MEDELA,ELA,LA,False,NNP,ASI,ASI,SI,False,NNP,POMPA,MPA,PA,False,NNP,I-TYPE,False,True,False,True,False,True,I-TYPE
SEPERTI,RTI,TI,False,NNP,True,MEDELA,ELA,LA,False,NNP,Murah,rah,ah,False,NNP,ELEKTRIK,RIK,IK,False,NNP,ASI,ASI,SI,False,NNP,I-TYPE,False,True,False,True,False,True,O
MEDELA,ELA,LA,False,NNP,True,Murah,rah,ah,False,NNP,20170821,821,21,True,CD,SEPERTI,RTI,TI,False,NNP,ELEKTRIK,RIK,IK,False,NNP,O,False,True,False,True,False,True,O
Murah,rah,ah,False,NNP,True,20170821,821,21,True,CD,[END1],[END1],[END1],False,[END1],MEDELA,ELA,LA,False,NNP,SEPERTI,RTI,TI,False,NNP,O,True,True,False,True,False,True,O
20170821,821,21,True,CD,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Murah,rah,ah,False,NNP,MEDELA,ELA,LA,False,NNP,O,True,False,True,True,True,True,O
My,My,My,False,NNP,True,Baby,aby,by,False,NNP,Minyak,yak,ak,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-BRAND
Baby,aby,by,False,NNP,True,Minyak,yak,ak,False,NNP,Telon,lon,on,False,NNP,My,My,My,False,NNP,[START1],[START1],[START1],False,[START1],B-BRAND,True,True,True,True,True,True,I-BRAND
Minyak,yak,ak,False,NNP,True,Telon,lon,on,False,NNP,Plus,lus,us,False,NNP,Baby,aby,by,False,NNP,My,My,My,False,NNP,I-BRAND,True,True,True,True,True,True,B-TYPE
Telon,lon,on,False,NNP,True,Plus,lus,us,False,NNP,[END1],[END1],[END1],False,[END1],Minyak,yak,ak,False,NNP,Baby,aby,by,False,NNP,B-TYPE,True,True,True,True,True,True,I-TYPE
Plus,lus,us,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Telon,lon,on,False,NNP,Minyak,yak,ak,False,NNP,I-TYPE,True,True,True,True,True,True,B-NAME
Karpet,pet,et,False,NNP,True,Karet,ret,et,False,NNP,Karpet,pet,et,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-TYPE
Karet,ret,et,False,NNP,True,Karpet,pet,et,False,NNP,Dasar,sar,ar,False,NNP,Karpet,pet,et,False,NNP,[START1],[START1],[START1],False,[START1],B-TYPE,True,True,True,True,True,True,I-TYPE
Karpet,pet,et,False,NNP,True,Dasar,sar,ar,False,NNP,[END1],[END1],[END1],False,[END1],Karet,ret,et,False,NNP,Karpet,pet,et,False,NNP,I-TYPE,True,True,True,True,True,True,B-TYPE
Dasar,sar,ar,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Karpet,pet,et,False,NNP,Karet,ret,et,False,NNP,B-TYPE,True,True,True,True,True,True,I-TYPE
SPORT,ORT,RT,False,NNP,True,BRA,BRA,RA,False,NNP,8733,733,33,True,CD,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],False,True,False,False,False,False,B-TYPE
BRA,BRA,RA,False,NNP,True,8733,733,33,True,CD,[END1],[END1],[END1],False,[END1],SPORT,ORT,RT,False,NNP,[START1],[START1],[START1],False,[START1],B-TYPE,False,True,False,True,False,True,I-TYPE
8733,733,33,True,CD,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],BRA,BRA,RA,False,NNP,SPORT,ORT,RT,False,NNP,I-TYPE,True,False,False,True,False,True,O
Dijual,ual,al,False,NNP,True,Keyboard,ard,rd,False,NNP,Laptop,top,op,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,O
Keyboard,ard,rd,False,NNP,True,Laptop,top,op,False,NNP,[END1],[END1],[END1],False,[END1],Dijual,ual,al,False,NNP,[START1],[START1],[START1],False,[START1],O,True,True,True,True,True,True,B-TYPE
Laptop,top,op,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Keyboard,ard,rd,False,NNP,Dijual,ual,al,False,NNP,B-TYPE,True,True,True,True,True,True,I-TYPE
TONYMOLY,OLY,LY,False,NNP,True,Cats,ats,ts,False,NNP,Wink,ink,nk,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],False,True,False,False,False,False,B-BRAND
Cats,ats,ts,False,NNP,True,Wink,ink,nk,False,NNP,Clear,ear,ar,False,NNP,TONYMOLY,OLY,LY,False,NNP,[START1],[START1],[START1],False,[START1],B-BRAND,True,True,False,True,False,True,B-NAME
Wink,ink,nk,False,NNP,True,Clear,ear,ar,False,NNP,Pact,act,ct,False,NNP,Cats,ats,ts,False,NNP,TONYMOLY,OLY,LY,False,NNP,B-NAME,True,True,True,True,True,True,I-NAME
Clear,ear,ar,False,NNP,True,Pact,act,ct,False,NNP,11g,11g,1g,False,CD,Wink,ink,nk,False,NNP,Cats,ats,ts,False,NNP,I-NAME,True,True,True,True,True,True,I-NAME
Pact,act,ct,False,NNP,True,11g,11g,1g,False,CD,[END1],[END1],[END1],False,[END1],Clear,ear,ar,False,NNP,Wink,ink,nk,False,NNP,I-NAME,True,True,True,True,True,True,I-NAME
11g,11g,1g,False,CD,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Pact,act,ct,False,NNP,Clear,ear,ar,False,NNP,I-NAME,True,False,True,True,True,True,B-MASS
Easy,asy,sy,False,NNP,True,Seat,eat,at,False,NNP,Kids,ids,ds,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-TYPE
Seat,eat,at,False,NNP,True,Kids,ids,ds,False,NNP,Kit,Kit,it,False,NNP,Easy,asy,sy,False,NNP,[START1],[START1],[START1],False,[START1],B-TYPE,True,True,True,True,True,True,I-TYPE
Kids,ids,ds,False,NNP,True,Kit,Kit,it,False,NNP,[END1],[END1],[END1],False,[END1],Seat,eat,at,False,NNP,Easy,asy,sy,False,NNP,I-TYPE,True,True,True,True,True,True,B-BRAND
Kit,Kit,it,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Kids,ids,ds,False,NNP,Seat,eat,at,False,NNP,B-BRAND,True,True,True,True,True,True,I-BRAND
Smoke,oke,ke,False,NNP,True,Bomb,omb,mb,False,NNP,Bomb,omb,mb,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-TYPE
Bomb,omb,mb,False,NNP,True,Bomb,omb,mb,False,NNP,Asap,sap,ap,False,NNP,Smoke,oke,ke,False,NNP,[START1],[START1],[START1],False,[START1],B-TYPE,True,True,True,True,True,True,I-TYPE
Bomb,omb,mb,False,NNP,True,Asap,sap,ap,False,NNP,[END1],[END1],[END1],False,[END1],Bomb,omb,mb,False,NNP,Smoke,oke,ke,False,NNP,I-TYPE,True,True,True,True,True,True,B-TYPE
Asap,sap,ap,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Bomb,omb,mb,False,NNP,Bomb,omb,mb,False,NNP,B-TYPE,True,True,True,True,True,True,I-TYPE
NILLKIN,KIN,IN,False,NNP,True,Super,per,er,False,NNP,Frosted,ted,ed,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],False,True,False,False,False,False,B-BRAND
Super,per,er,False,NNP,True,Frosted,ted,ed,False,NNP,Shield,eld,ld,False,NNP,NILLKIN,KIN,IN,False,NNP,[START1],[START1],[START1],False,[START1],B-BRAND,True,True,False,True,False,True,B-NAME
Frosted,ted,ed,False,NNP,True,Shield,eld,ld,False,NNP,[END1],[END1],[END1],False,[END1],Super,per,er,False,NNP,NILLKIN,KIN,IN,False,NNP,B-NAME,True,True,True,True,True,True,I-NAME
Shield,eld,ld,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Frosted,ted,ed,False,NNP,Super,per,er,False,NNP,I-NAME,True,True,True,True,True,True,I-NAME
Elf,Elf,lf,False,NNP,True,Mechanical,cal,al,False,NNP,Eyelash,ash,sh,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-BRAND
Mechanical,cal,al,False,NNP,True,Eyelash,ash,sh,False,NNP,Curler,ler,er,False,NNP,Elf,Elf,lf,False,NNP,[START1],[START1],[START1],False,[START1],B-BRAND,True,True,True,True,True,True,B-TYPE
Eyelash,ash,sh,False,NNP,True,Curler,ler,er,False,NNP,[END1],[END1],[END1],False,[END1],Mechanical,cal,al,False,NNP,Elf,Elf,lf,False,NNP,B-TYPE,True,True,True,True,True,True,I-TYPE
Curler,ler,er,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Eyelash,ash,sh,False,NNP,Mechanical,cal,al,False,NNP,I-TYPE,True,True,True,True,True,True,I-TYPE
Flip,lip,ip,False,NNP,True,Case,ase,se,False,NNP,PU,PU,PU,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-TYPE
Case,ase,se,False,NNP,True,PU,PU,PU,False,NNP,Leather,her,er,False,NNP,Flip,lip,ip,False,NNP,[START1],[START1],[START1],False,[START1],B-TYPE,True,True,True,True,True,True,I-TYPE
PU,PU,PU,False,NNP,True,Leather,her,er,False,NNP,Cover,ver,er,False,NNP,Case,ase,se,False,NNP,Flip,lip,ip,False,NNP,I-TYPE,False,True,True,True,True,True,B-MATERIAL
Leather,her,er,False,NNP,True,Cover,ver,er,False,NNP,Wallet,let,et,False,NNP,PU,PU,PU,False,NNP,Case,ase,se,False,NNP,B-MATERIAL,True,True,False,True,False,True,I-MATERIAL
Cover,ver,er,False,NNP,True,Wallet,let,et,False,NNP,Card,ard,rd,False,NNP,Leather,her,er,False,NNP,PU,PU,PU,False,NNP,I-MATERIAL,True,True,True,True,True,True,B-TYPE
Wallet,let,et,False,NNP,True,Card,ard,rd,False,NNP,Diskon,kon,on,False,NNP,Cover,ver,er,False,NNP,Leather,her,er,False,NNP,B-TYPE,True,True,True,True,True,True,I-TYPE
Card,ard,rd,False,NNP,True,Diskon,kon,on,False,NNP,20170821,821,21,True,CD,Wallet,let,et,False,NNP,Cover,ver,er,False,NNP,I-TYPE,True,True,True,True,True,True,I-TYPE
Diskon,kon,on,False,NNP,True,20170821,821,21,True,CD,[END1],[END1],[END1],False,[END1],Card,ard,rd,False,NNP,Wallet,let,et,False,NNP,I-TYPE,True,True,True,True,True,True,O
20170821,821,21,True,CD,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Diskon,kon,on,False,NNP,Card,ard,rd,False,NNP,O,True,False,True,True,True,True,O
Cookie,kie,ie,False,NNP,True,Girl,irl,rl,False,NNP,Post,ost,st,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-THEME
Girl,irl,rl,False,NNP,True,Post,ost,st,False,NNP,It,It,It,False,NNP,Cookie,kie,ie,False,NNP,[START1],[START1],[START1],False,[START1],B-THEME,True,True,True,True,True,True,I-THEME
Post,ost,st,False,NNP,True,It,It,It,False,NNP,[END1],[END1],[END1],False,[END1],Girl,irl,rl,False,NNP,Cookie,kie,ie,False,NNP,I-THEME,True,True,True,True,True,True,B-TYPE
It,It,It,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Post,ost,st,False,NNP,Girl,irl,rl,False,NNP,B-TYPE,True,True,True,True,True,True,I-TYPE
Shampoo,poo,oo,False,NNP,True,Miconazole,ole,le,False,NNP,Anti,nti,ti,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-TYPE
Miconazole,ole,le,False,NNP,True,Anti,nti,ti,False,NNP,Fungal,gal,al,False,NNP,Shampoo,poo,oo,False,NNP,[START1],[START1],[START1],False,[START1],B-TYPE,True,True,True,True,True,True,I-TYPE
Anti,nti,ti,False,NNP,True,Fungal,gal,al,False,NNP,shampo,mpo,po,False,NNP,Miconazole,ole,le,False,NNP,Shampoo,poo,oo,False,NNP,I-TYPE,True,True,True,True,True,True,O
Fungal,gal,al,False,NNP,True,shampo,mpo,po,False,NNP,jamur,mur,ur,False,NNP,Anti,nti,ti,False,NNP,Miconazole,ole,le,False,NNP,O,True,True,True,True,True,True,O
shampo,mpo,po,False,NNP,True,jamur,mur,ur,False,NNP,[END1],[END1],[END1],False,[END1],Fungal,gal,al,False,NNP,Anti,nti,ti,False,NNP,O,False,False,True,True,True,True,B-TYPE
jamur,mur,ur,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],shampo,mpo,po,False,NNP,Fungal,gal,al,False,NNP,B-TYPE,False,False,False,False,False,False,I-TYPE
200ml,0ml,ml,False,CD,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,False,False,False,False,False,B-MASS
Power,wer,er,False,NN,True,Bank,ank,nk,False,NNP,Case,ase,se,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-TYPE
Bank,ank,nk,False,NNP,True,Case,ase,se,False,NNP,4800mAh,mAh,Ah,False,CD,Power,wer,er,False,NN,[START1],[START1],[START1],False,[START1],B-TYPE,True,True,True,True,True,True,I-TYPE
Case,ase,se,False,NNP,True,4800mAh,mAh,Ah,False,CD,--WARNA,RNA,NA,False,FW,Bank,ank,nk,False,NNP,Power,wer,er,False,NN,I-TYPE,True,True,True,True,True,True,I-TYPE
4800mAh,mAh,Ah,False,CD,True,--WARNA,RNA,NA,False,FW,EMAS,MAS,AS,False,FW,Case,ase,se,False,NNP,Bank,ank,nk,False,NNP,I-TYPE,False,False,True,True,True,True,B-CAPACITY
--WARNA,RNA,NA,False,FW,True,EMAS,MAS,AS,False,FW,[END1],[END1],[END1],False,[END1],4800mAh,mAh,Ah,False,CD,Case,ase,se,False,NNP,B-CAPACITY,False,False,False,False,False,False,O
EMAS,MAS,AS,False,FW,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],--WARNA,RNA,NA,False,FW,4800mAh,mAh,Ah,False,CD,O,False,True,False,False,False,False,O
Asus,sus,us,False,NNP,True,Rog,Rog,og,False,NNP,Strix,rix,ix,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-BRAND
Rog,Rog,og,False,NNP,True,Strix,rix,ix,False,NNP,Gl553Vd,3Vd,Vd,False,NNP,Asus,sus,us,False,NNP,[START1],[START1],[START1],False,[START1],B-BRAND,True,True,True,True,True,True,B-NAME
Strix,rix,ix,False,NNP,True,Gl553Vd,3Vd,Vd,False,NNP,i7,i7,i7,False,CD,Rog,Rog,og,False,NNP,Asus,sus,us,False,NNP,B-NAME,True,True,True,True,True,True,I-NAME
Gl553Vd,3Vd,Vd,False,NNP,True,i7,i7,i7,False,CD,7700Hq/,Hq/,q/,False,CD,Strix,rix,ix,False,NNP,Rog,Rog,og,False,NNP,I-NAME,False,True,True,True,True,True,I-NAME
i7,i7,i7,False,CD,True,7700Hq/,Hq/,q/,False,CD,16Gb/,Gb/,b/,False,CD,Gl553Vd,3Vd,Vd,False,NNP,Strix,rix,ix,False,NNP,I-NAME,False,False,False,True,False,True,O
7700Hq/,Hq/,q/,False,CD,True,16Gb/,Gb/,b/,False,CD,128Gb,8Gb,Gb,False,CD,i7,i7,i7,False,CD,Gl553Vd,3Vd,Vd,False,NNP,O,False,False,False,False,False,False,O
16Gb/,Gb/,b/,False,CD,True,128Gb,8Gb,Gb,False,CD,Ssd,Ssd,sd,False,NNP,7700Hq/,Hq/,q/,False,CD,i7,i7,i7,False,CD,O,False,False,False,False,False,False,B-MEMORY
128Gb,8Gb,Gb,False,CD,True,Ssd,Ssd,sd,False,NNP,+,+,+,False,SYM,16Gb/,Gb/,b/,False,CD,7700Hq/,Hq/,q/,False,CD,B-MEMORY,False,False,False,False,False,False,I-MEMORY
Ssd,Ssd,sd,False,NNP,True,+,+,+,False,SYM,1Tb,1Tb,Tb,False,CD,128Gb,8Gb,Gb,False,CD,16Gb/,Gb/,b/,False,CD,I-MEMORY,True,True,False,False,False,False,I-MEMORY
+,+,+,False,SYM,True,1Tb,1Tb,Tb,False,CD,Gtx1050,050,50,False,CD,Ssd,Ssd,sd,False,NNP,128Gb,8Gb,Gb,False,CD,I-MEMORY,True,False,True,True,True,True,I-MEMORY
1Tb,1Tb,Tb,False,CD,True,Gtx1050,050,50,False,CD,4Gb/,Gb/,b/,False,CD,+,+,+,False,SYM,Ssd,Ssd,sd,False,NNP,I-MEMORY,False,False,True,False,True,False,I-MEMORY
Gtx1050,050,50,False,CD,True,4Gb/,Gb/,b/,False,CD,Dos,Dos,os,False,NNP,1Tb,1Tb,Tb,False,CD,+,+,+,False,SYM,I-MEMORY,True,True,False,False,False,False,O
4Gb/,Gb/,b/,False,CD,True,Dos,Dos,os,False,NNP,"15.6""Fhd",Fhd,hd,False,CD,Gtx1050,050,50,False,CD,1Tb,1Tb,Tb,False,CD,O,False,False,True,True,True,True,O
Dos,Dos,os,False,NNP,True,"15.6""Fhd",Fhd,hd,False,CD,[END1],[END1],[END1],False,[END1],4Gb/,Gb/,b/,False,CD,Gtx1050,050,50,False,CD,O,True,True,False,False,False,False,B-OS
"15.6""Fhd",Fhd,hd,False,CD,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Dos,Dos,os,False,NNP,4Gb/,Gb/,b/,False,CD,B-OS,False,False,True,True,True,True,B-DIMENSION
New,New,ew,False,NNP,True,Viva,iva,va,False,NNP,Lampu,mpu,pu,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-BRAND
Viva,iva,va,False,NNP,True,Lampu,mpu,pu,False,NNP,Emergency,ncy,cy,False,NNP,New,New,ew,False,NNP,[START1],[START1],[START1],False,[START1],B-BRAND,True,True,True,True,True,True,I-BRAND
Lampu,mpu,pu,False,NNP,True,Emergency,ncy,cy,False,NNP,Fitting,ing,ng,False,NNP,Viva,iva,va,False,NNP,New,New,ew,False,NNP,I-BRAND,True,True,True,True,True,True,B-TYPE
Emergency,ncy,cy,False,NNP,True,Fitting,ing,ng,False,NNP,Remote,ote,te,False,NNP,Lampu,mpu,pu,False,NNP,Viva,iva,va,False,NNP,B-TYPE,True,True,True,True,True,True,I-TYPE
Fitting,ing,ng,False,NNP,True,Remote,ote,te,False,NNP,Bracket,ket,et,False,NNP,Emergency,ncy,cy,False,NNP,Lampu,mpu,pu,False,NNP,I-TYPE,True,True,True,True,True,True,O
Remote,ote,te,False,NNP,True,Bracket,ket,et,False,NNP,Remote,ote,te,False,NNP,Fitting,ing,ng,False,NNP,Emergency,ncy,cy,False,NNP,O,True,True,True,True,True,True,O
Bracket,ket,et,False,NNP,True,Remote,ote,te,False,NNP,[END1],[END1],[END1],False,[END1],Remote,ote,te,False,NNP,Fitting,ing,ng,False,NNP,O,True,True,True,True,True,True,O
Remote,ote,te,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Bracket,ket,et,False,NNP,Remote,ote,te,False,NNP,O,True,True,True,True,True,True,O
Koso,oso,so,False,NNP,True,Saringan,gan,an,False,NNP,Filter,ter,er,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-BRAND
Saringan,gan,an,False,NNP,True,Filter,ter,er,False,NNP,Udara,ara,ra,False,NNP,Koso,oso,so,False,NNP,[START1],[START1],[START1],False,[START1],B-BRAND,True,True,True,True,True,True,B-TYPE
Filter,ter,er,False,NNP,True,Udara,ara,ra,False,NNP,Hawa,awa,wa,False,NNP,Saringan,gan,an,False,NNP,Koso,oso,so,False,NNP,B-TYPE,True,True,True,True,True,True,B-TYPE
Udara,ara,ra,False,NNP,True,Hawa,awa,wa,False,NNP,Karbu,rbu,bu,False,NNP,Filter,ter,er,False,NNP,Saringan,gan,an,False,NNP,B-TYPE,True,True,True,True,True,True,I-TYPE
Hawa,awa,wa,False,NNP,True,Karbu,rbu,bu,False,NNP,Karburator,tor,or,False,NNP,Udara,ara,ra,False,NNP,Filter,ter,er,False,NNP,I-TYPE,True,True,True,True,True,True,O
Karbu,rbu,bu,False,NNP,True,Karburator,tor,or,False,NNP,Karbulator,tor,or,False,NNP,Hawa,awa,wa,False,NNP,Udara,ara,ra,False,NNP,O,True,True,True,True,True,True,O
Karburator,tor,or,False,NNP,True,Karbulator,tor,or,False,NNP,[END1],[END1],[END1],False,[END1],Karbu,rbu,bu,False,NNP,Hawa,awa,wa,False,NNP,O,True,True,True,True,True,True,B-TYPE
Karbulator,tor,or,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Karburator,tor,or,False,NNP,Karbu,rbu,bu,False,NNP,B-TYPE,True,True,True,True,True,True,B-TYPE
Universal,sal,al,False,NNP,True,Racing,ing,ng,False,NNP,Red,Red,ed,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-BRAND
Racing,ing,ng,False,NNP,True,Red,Red,ed,False,NNP,[END1],[END1],[END1],False,[END1],Universal,sal,al,False,NNP,[START1],[START1],[START1],False,[START1],B-BRAND,True,True,True,True,True,True,I-BRAND
Red,Red,ed,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Racing,ing,ng,False,NNP,Universal,sal,al,False,NNP,I-BRAND,True,True,True,True,True,True,B-COLOR
Samsung,ung,ng,False,NNP,True,Memory,ory,ry,False,NNP,Card,ard,rd,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-BRAND
Memory,ory,ry,False,NNP,True,Card,ard,rd,False,NNP,Evo,Evo,vo,False,NNP,Samsung,ung,ng,False,NNP,[START1],[START1],[START1],False,[START1],B-BRAND,True,True,True,True,True,True,B-TYPE
Card,ard,rd,False,NNP,True,Evo,Evo,vo,False,NNP,MicroSDHC,DHC,HC,False,NNP,Memory,ory,ry,False,NNP,Samsung,ung,ng,False,NNP,B-TYPE,True,True,True,True,True,True,I-TYPE
Evo,Evo,vo,False,NNP,True,MicroSDHC,DHC,HC,False,NNP,16GB,6GB,GB,False,CD,Card,ard,rd,False,NNP,Memory,ory,ry,False,NNP,I-TYPE,True,True,True,True,True,True,B-NAME
MicroSDHC,DHC,HC,False,NNP,True,16GB,6GB,GB,False,CD,With,ith,th,False,NNP,Evo,Evo,vo,False,NNP,Card,ard,rd,False,NNP,B-NAME,False,True,True,True,True,True,B-TYPE
16GB,6GB,GB,False,CD,True,With,ith,th,False,NNP,Adaptor,tor,or,False,NNP,MicroSDHC,DHC,HC,False,NNP,Evo,Evo,vo,False,NNP,B-TYPE,False,False,False,True,False,True,B-CAPACITY
With,ith,th,False,NNP,True,Adaptor,tor,or,False,NNP,Putih-Oranye,nye,ye,False,NNP,16GB,6GB,GB,False,CD,MicroSDHC,DHC,HC,False,NNP,B-CAPACITY,True,True,False,False,False,False,O
Adaptor,tor,or,False,NNP,True,Putih-Oranye,nye,ye,False,NNP,[END1],[END1],[END1],False,[END1],With,ith,th,False,NNP,16GB,6GB,GB,False,CD,O,True,True,True,True,True,True,O
Putih-Oranye,nye,ye,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Adaptor,tor,or,False,NNP,With,ith,th,False,NNP,O,False,True,True,True,True,True,B-COLOR
Asus,sus,us,False,NNP,True,Zenfone,one,ne,False,NNP,Go,Go,Go,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-BRAND
