bias,word.lower(),word.isupper(),word.istitle(),word.isdigit(),hasNumber,word[-3:],word[:3],stopword,postag,BOS,-1:word.lower(),-1:word.istitle(),-1:word.isupper(),-1:word.isdigit(),-1:hasNumber,-1:stopword,-1:postag,+1:word.lower(),+1:word.istitle(),+1:word.isupper(),+1:word.isdigit(),+1:hasNumber,+1:stopword,+1:postag,EOS,label
1.0,desktop,False,True,False,False,top,Des,False,NNP,True,None,None,None,None,None,None,None,aio,False,True,False,False,False,NNP,False,B-TYPE
1.0,aio,True,False,False,False,AIO,AIO,False,NNP,desktop,True,False,False,False,False,NNP,False,lenovo,True,False,False,False,False,NNP,False,O
1.0,lenovo,False,True,False,False,ovo,Len,False,NNP,aio,False,True,False,False,False,NNP,False,c460-0579,True,True,False,True,False,NNP,False,B-NAME
1.0,c460-0579,True,True,False,True,579,C46,False,NNP,lenovo,True,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,I-NAME
1.0,morinaga,False,True,False,False,aga,Mor,False,NNP,True,None,None,None,None,None,None,None,bmt,False,True,False,False,False,NNP,False,B-BRAND
1.0,bmt,True,False,False,False,BMT,BMT,False,NNP,morinaga,True,False,False,False,False,NNP,False,regular,True,False,False,False,False,NNP,False,B-NAME
1.0,regular,False,True,False,False,lar,Reg,False,NNP,bmt,False,True,False,False,False,NNP,False,tahap,True,False,False,False,False,NNP,False,I-NAME
1.0,tahap,False,True,False,False,hap,Tah,False,NNP,regular,True,False,False,False,False,NNP,False,1,False,False,True,True,False,NNP,False,I-NAME
1.0,1,False,False,True,True,1,1,False,NNP,tahap,True,False,False,False,False,NNP,False,box,True,False,False,False,False,NNP,False,I-NAME
1.0,box,False,True,False,False,Box,Box,False,NNP,1,False,False,True,True,False,NNP,False,2,False,False,True,True,False,CD,False,I-NAME
1.0,2,False,False,True,True,2,2,False,CD,box,True,False,False,False,False,NNP,False,400gr,False,False,False,True,False,CD,False,O
1.0,400gr,False,False,False,True,0gr,400,False,CD,2,False,False,True,True,False,CD,False,True,None,None,None,None,None,None,None,B-MASS
1.0,clever,False,True,False,False,ver,Cle,False,NNP,True,None,None,None,None,None,None,None,cutter,True,False,False,False,False,NNP,False,B-NAME
1.0,cutter,False,True,False,False,ter,Cut,False,NNP,clever,True,False,False,False,False,NNP,False,gunting,True,False,False,False,False,NNP,False,I-NAME
1.0,gunting,False,True,False,False,ing,Gun,False,NNP,cutter,True,False,False,False,False,NNP,False,pemotong,True,False,False,False,False,NNP,False,B-TYPE
1.0,pemotong,False,True,False,False,ong,Pem,False,NNP,gunting,True,False,False,False,False,NNP,False,daging,True,False,False,False,False,NNP,False,I-TYPE
1.0,daging,False,True,False,False,ing,Dag,False,NNP,pemotong,True,False,False,False,False,NNP,False,dan,False,False,False,False,True,CC,False,I-TYPE
1.0,dan,False,False,False,False,dan,dan,True,CC,daging,True,False,False,False,False,NNP,False,sayur,False,False,False,False,False,NN,False,I-TYPE
1.0,sayur,False,False,False,False,yur,say,False,NN,dan,False,False,False,False,True,CC,False,gunting,True,False,False,False,False,NN,False,I-TYPE
1.0,gunting,False,True,False,False,ing,Gun,False,NN,sayur,False,False,False,False,False,NN,False,plustalenan,False,False,False,False,False,NN,False,O
1.0,plustalenan,False,False,False,False,nan,plu,False,NN,gunting,True,False,False,False,False,NN,False,True,None,None,None,None,None,None,None,O
1.0,spesial,False,True,False,False,ial,Spe,False,NNP,True,None,None,None,None,None,None,None,fan,True,False,False,False,False,NNP,False,O
1.0,fan,False,True,False,False,Fan,Fan,False,NNP,spesial,True,False,False,False,False,NNP,False,belt,True,False,False,False,False,NNP,False,B-TYPE
1.0,belt,False,True,False,False,elt,Bel,False,NNP,fan,True,False,False,False,False,NNP,False,tali,True,False,False,False,False,NNP,False,I-TYPE
1.0,tali,False,True,False,False,ali,Tal,False,NNP,belt,True,False,False,False,False,NNP,False,kipas,True,False,False,False,False,NNP,False,B-TYPE
1.0,kipas,False,True,False,False,pas,Kip,False,NNP,tali,True,False,False,False,False,NNP,False,innova,True,False,False,False,False,NNP,False,I-TYPE
1.0,innova,False,True,False,False,ova,Inn,False,NNP,kipas,True,False,False,False,False,NNP,False,bensin,True,False,False,False,False,NNP,False,B-NAME
1.0,bensin,False,True,False,False,sin,Ben,False,NNP,innova,True,False,False,False,False,NNP,False,20042015,False,False,True,True,False,NNP,False,I-NAME
1.0,20042015,False,False,True,True,015,200,False,NNP,bensin,True,False,False,False,False,NNP,False,toyota,True,False,False,False,False,NNP,False,I-NAME
1.0,toyota,False,True,False,False,ota,Toy,False,NNP,20042015,False,False,True,True,False,NNP,False,original,True,False,False,False,False,NNP,False,B-BRAND
1.0,original,False,True,False,False,nal,Ori,False,NNP,toyota,True,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,O
1.0,sharp,True,False,False,False,ARP,SHA,False,NNP,True,None,None,None,None,None,None,None,ac,False,True,False,False,False,NNP,False,B-BRAND
1.0,ac,True,False,False,False,AC,AC,False,NNP,sharp,False,True,False,False,False,NNP,False,ah-ap7shl,False,True,False,True,False,NNP,False,B-TYPE
1.0,ah-ap7shl,True,False,False,True,SHL,AH-,False,NNP,ac,False,True,False,False,False,NNP,False,pasang,False,True,False,False,False,NNP,False,B-NAME
1.0,pasang,True,False,False,False,ANG,PAS,False,NNP,ah-ap7shl,False,True,False,True,False,NNP,False,pipa,False,True,False,False,False,NNP,False,O
1.0,pipa,True,False,False,False,IPA,PIP,False,NNP,pasang,False,True,False,False,False,NNP,False,5,False,False,True,True,False,CD,False,O
1.0,5,False,False,True,True,5,5,False,CD,pipa,False,True,False,False,False,NNP,False,kabel,False,True,False,False,False,NNP,False,O
1.0,kabel,True,False,False,False,BEL,KAB,False,NNP,5,False,False,True,True,False,CD,False,braket,False,True,False,False,False,NNP,False,O
1.0,braket,True,False,False,False,KET,BRA,False,NNP,kabel,False,True,False,False,False,NNP,False,True,None,None,None,None,None,None,None,O
1.0,ride,False,True,False,False,ide,Rid,False,NNP,True,None,None,None,None,None,None,None,on,True,False,False,False,False,NNP,False,O
1.0,on,False,True,False,False,On,On,False,NNP,ride,True,False,False,False,False,NNP,False,to,False,False,False,False,False,NNP,False,O
1.0,to,False,False,False,False,to,to,False,NNP,on,True,False,False,False,False,NNP,False,walk,True,False,False,False,False,NNP,False,O
1.0,walk,False,True,False,False,alk,Wal,False,NNP,to,False,False,False,False,False,NNP,False,2in1,False,False,False,True,False,NNP,False,O
1.0,2in1,False,False,False,True,in1,2in,False,NNP,walk,True,False,False,False,False,NNP,False,step,True,False,False,False,False,NNP,False,O
1.0,step,False,True,False,False,tep,Ste,False,NNP,2in1,False,False,False,True,False,NNP,False,start,True,False,False,False,False,NNP,False,O
1.0,start,False,True,False,False,art,Sta,False,NNP,step,True,False,False,False,False,NNP,False,walk,True,False,False,False,False,NNP,False,O
1.0,walk,False,True,False,False,alk,Wal,False,NNP,start,True,False,False,False,False,NNP,False,'n,False,False,False,False,False,NNP,False,O
1.0,'n,False,False,False,False,'n,'n,False,NNP,walk,True,False,False,False,False,NNP,False,ride,True,False,False,False,False,NNP,False,O
1.0,ride,False,True,False,False,ide,Rid,False,NNP,'n,False,False,False,False,False,NNP,False,baby,True,False,False,False,False,NNP,False,O
1.0,baby,False,True,False,False,aby,Bab,False,NNP,ride,True,False,False,False,False,NNP,False,walker,True,False,False,False,False,NNP,False,B-TYPE
1.0,walker,False,True,False,False,ker,Wal,False,NNP,baby,True,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,I-TYPE
1.0,ume,False,True,False,False,Ume,Ume,False,NNP,True,None,None,None,None,None,None,None,ultra,True,False,False,False,False,NNP,False,B-BRAND
1.0,ultra,False,True,False,False,tra,Ult,False,NNP,ume,True,False,False,False,False,NNP,False,fit,True,False,False,False,False,NNP,False,B-TYPE
1.0,fit,False,True,False,False,Fit,Fit,False,NNP,ultra,True,False,False,False,False,NNP,False,air,True,False,False,False,False,NNP,False,I-TYPE
1.0,air,False,True,False,False,Air,Air,False,NNP,fit,True,False,False,False,False,NNP,False,soft,True,False,False,False,False,NNP,False,I-TYPE
1.0,soft,False,True,False,False,oft,Sof,False,NNP,air,True,False,False,False,False,NNP,False,case,True,False,False,False,False,NNP,False,I-TYPE
1.0,case,False,True,False,False,ase,Cas,False,NNP,soft,True,False,False,False,False,NNP,False,sony,True,False,False,False,False,NNP,False,I-TYPE
1.0,sony,False,True,False,False,ony,Son,False,NNP,case,True,False,False,False,False,NNP,False,xperia,True,False,False,False,False,NNP,False,B-BRAND
1.0,xperia,False,True,False,False,ria,Xpe,False,NNP,sony,True,False,False,False,False,NNP,False,m2,True,True,False,True,False,NNP,False,B-NAME
1.0,m2,True,True,False,True,M2,M2,False,NNP,xperia,True,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,I-NAME
1.0,terbatas,True,False,False,False,TAS,TER,False,NNP,True,None,None,None,None,None,None,None,remax,True,False,False,False,False,NNP,False,O
1.0,remax,False,True,False,False,max,Rem,False,NNP,terbatas,False,True,False,False,False,NNP,False,earphone,True,False,False,False,False,NNP,False,B-BRAND
1.0,earphone,False,True,False,False,one,Ear,False,NNP,remax,True,False,False,False,False,NNP,False,rm575,False,True,False,True,False,NNP,False,B-TYPE
1.0,rm575,True,False,False,True,575,RM5,False,NNP,earphone,True,False,False,False,False,NNP,False,termurah,False,True,False,False,False,NNP,False,B-NAME
1.0,termurah,True,False,False,False,RAH,TER,False,NNP,rm575,False,True,False,True,False,NNP,False,True,None,None,None,None,None,None,None,O
1.0,mokhabika,False,True,False,False,ika,Mok,False,NNP,True,None,None,None,None,None,None,None,kopi,True,False,False,False,False,NNP,False,B-BRAND
1.0,kopi,False,True,False,False,opi,Kop,False,NNP,mokhabika,True,False,False,False,False,NNP,False,lanang,True,False,False,False,False,NNP,False,B-TYPE
1.0,lanang,False,True,False,False,ang,Lan,False,NNP,kopi,True,False,False,False,False,NNP,False,pupuan,True,False,False,False,False,NNP,False,B-NAME
1.0,pupuan,False,True,False,False,uan,Pup,False,NNP,lanang,True,False,False,False,False,NNP,False,bali,True,False,False,False,False,NNP,False,I-NAME
1.0,bali,False,True,False,False,ali,Bal,False,NNP,pupuan,True,False,False,False,False,NNP,False,1000,False,False,True,True,False,NNP,False,I-NAME
1.0,1000,False,False,True,True,000,100,False,NNP,bali,True,False,False,False,False,NNP,False,gr,True,False,False,False,False,NNP,False,B-MASS
1.0,gr,False,True,False,False,Gr,Gr,False,NNP,1000,False,False,True,True,False,NNP,False,True,None,None,None,None,None,None,None,I-MASS
1.0,unik,False,True,False,False,nik,Uni,False,NNP,True,None,None,None,None,None,None,None,joyko,True,False,False,False,False,NNP,False,O
1.0,joyko,False,True,False,False,yko,Joy,False,NNP,unik,True,False,False,False,False,NNP,False,cb,False,True,False,False,False,NNP,False,B-BRAND
1.0,cb,True,False,False,False,CB,CB,False,NNP,joyko,True,False,False,False,False,NNP,False,21,False,False,True,True,False,CD,False,B-NAME
1.0,21,False,False,True,True,21,21,False,CD,cb,False,True,False,False,False,NNP,False,brankas,True,False,False,False,False,NNP,False,I-NAME
1.0,brankas,False,True,False,False,kas,Bra,False,NNP,21,False,False,True,True,False,CD,False,cash,True,False,False,False,False,NNP,False,B-TYPE
1.0,cash,False,True,False,False,ash,Cas,False,NNP,brankas,True,False,False,False,False,NNP,False,box,True,False,False,False,False,NNP,False,B-TYPE
1.0,box,False,True,False,False,Box,Box,False,NNP,cash,True,False,False,False,False,NNP,False,safe,True,False,False,False,False,NNP,False,I-TYPE
1.0,safe,False,True,False,False,afe,Saf,False,NNP,box,True,False,False,False,False,NNP,False,deposit,True,False,False,False,False,NNP,False,B-TYPE
1.0,deposit,False,True,False,False,sit,Dep,False,NNP,safe,True,False,False,False,False,NNP,False,box,True,False,False,False,False,NNP,False,I-TYPE
1.0,box,False,True,False,False,Box,Box,False,NNP,deposit,True,False,False,False,False,NNP,False,lemari,True,False,False,False,False,NNP,False,I-TYPE
1.0,lemari,False,True,False,False,ari,Lem,False,NNP,box,True,False,False,False,False,NNP,False,besi,True,False,False,False,False,NNP,False,B-TYPE
1.0,besi,False,True,False,False,esi,Bes,False,NNP,lemari,True,False,False,False,False,NNP,False,safes,True,False,False,False,False,NNP,False,I-TYPE
1.0,safes,False,True,False,False,fes,Saf,False,NNP,besi,True,False,False,False,False,NNP,False,box,True,False,False,False,False,NNP,False,B-TYPE
1.0,box,False,True,False,False,Box,Box,False,NNP,safes,True,False,False,False,False,NNP,False,limited,True,False,False,False,False,NNP,False,I-TYPE
1.0,limited,False,True,False,False,ted,Lim,False,NNP,box,True,False,False,False,False,NNP,False,20170821,False,False,True,True,False,CD,False,O
1.0,20170821,False,False,True,True,821,201,False,CD,limited,True,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,O
1.0,dections,False,False,False,False,onS,DEc,False,NNP,True,None,None,None,None,None,None,None,blazer,True,False,False,False,False,NNP,False,B-BRAND
1.0,blazer,False,True,False,False,zer,Bla,False,NNP,dections,False,False,False,False,False,NNP,False,pria,True,False,False,False,False,NNP,False,B-TYPE
1.0,pria,False,True,False,False,ria,Pri,False,NNP,blazer,True,False,False,False,False,NNP,False,diadora,True,False,False,False,False,NNP,False,B-GENDER
1.0,diadora,False,True,False,False,ora,Dia,False,NNP,pria,True,False,False,False,False,NNP,False,polos,True,False,False,False,False,NNP,False,B-BRAND
1.0,polos,False,True,False,False,los,Pol,False,NNP,diadora,True,False,False,False,False,NNP,False,korean,True,False,False,False,False,NNP,False,B-THEME
1.0,korean,False,True,False,False,ean,Kor,False,NNP,polos,True,False,False,False,False,NNP,False,style,True,False,False,False,False,NNP,False,O
1.0,style,False,True,False,False,yle,Sty,False,NNP,korean,True,False,False,False,False,NNP,False,hitam,True,False,False,False,False,NNP,False,O
1.0,hitam,False,True,False,False,tam,Hit,False,NNP,style,True,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,B-COLOR
1.0,parrot,False,True,False,False,rot,Par,False,NNP,True,None,None,None,None,None,None,None,bebop,True,False,False,False,False,NNP,False,B-BRAND
1.0,bebop,False,True,False,False,bop,Beb,False,NNP,parrot,True,False,False,False,False,NNP,False,sky,True,False,False,False,False,NNP,False,B-NAME
1.0,sky,False,True,False,False,Sky,Sky,False,NNP,bebop,True,False,False,False,False,NNP,False,controller,True,False,False,False,False,NNP,False,I-NAME
1.0,controller,False,True,False,False,ler,Con,False,NNP,sky,True,False,False,False,False,NNP,False,biru,True,False,False,False,False,NNP,False,I-NAME
1.0,biru,False,True,False,False,iru,Bir,False,NNP,controller,True,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,B-COLOR
1.0,dapat,False,True,False,False,pat,Dap,False,CD,True,None,None,None,None,None,None,None,3pc,False,False,False,True,False,CD,False,O
1.0,3pc,False,False,False,True,3pc,3pc,False,CD,dapat,True,False,False,False,False,CD,False,#,False,False,False,False,False,Z,False,O
1.0,#,False,False,False,False,#,#,False,Z,3pc,False,False,False,True,False,CD,False,celanadalam,False,False,False,False,False,NN,False,O
1.0,celanadalam,False,False,False,False,lam,cel,False,NN,#,False,False,False,False,False,Z,False,#,False,False,False,False,False,Z,False,B-TYPE
1.0,#,False,False,False,False,#,#,False,Z,celanadalam,False,False,False,False,False,NN,False,underwear,False,False,False,False,False,FW,False,O
1.0,underwear,False,False,False,False,ear,und,False,FW,#,False,False,False,False,False,Z,False,#,False,False,False,False,False,Z,False,B-TYPE
1.0,#,False,False,False,False,#,#,False,Z,underwear,False,False,False,False,False,FW,False,nathalie,False,False,False,False,False,FW,False,O
1.0,nathalie,False,False,False,False,lie,nat,False,FW,#,False,False,False,False,False,Z,False,#,False,False,False,False,False,Z,False,B-BRAND
1.0,#,False,False,False,False,#,#,False,Z,nathalie,False,False,False,False,False,FW,False,ladies,False,False,False,False,False,NN,False,O
1.0,ladies,False,False,False,False,ies,lad,False,NN,#,False,False,False,False,False,Z,False,#nyaman,False,False,False,False,False,NN,False,B-GENDER
1.0,#nyaman,False,False,False,False,man,#ny,False,NN,ladies,False,False,False,False,False,NN,False,True,None,None,None,None,None,None,None,O
1.0,anti,False,True,False,False,nti,Ant,False,NNP,True,None,None,None,None,None,None,None,gores,True,False,False,False,False,NNP,False,B-TYPE
1.0,gores,False,True,False,False,res,Gor,False,NNP,anti,True,False,False,False,False,NNP,False,premium,True,False,False,False,False,NNP,False,I-TYPE
1.0,premium,False,True,False,False,ium,Pre,False,NNP,gores,True,False,False,False,False,NNP,False,redmi,True,False,False,False,False,NNP,False,O
1.0,redmi,False,True,False,False,dmi,Red,False,NNP,premium,True,False,False,False,False,NNP,False,note,True,False,False,False,False,NNP,False,B-NAME
1.0,note,False,True,False,False,ote,Not,False,NNP,redmi,True,False,False,False,False,NNP,False,coztanza,True,False,False,False,False,NNP,False,I-NAME
