key,value
"('+1:word.lower():pas', 'B-NAME')",0.681811
"('word.lower():pas', 'O')",0.666728
"('word[-3:]:Pas', 'O')",0.666728
"('-1:word.lower():tv180', 'O')",0.666728
"('word.lower():nonton', 'O')",0.392475
"('+1:word.lower():film', 'O')",0.272901
"('+1:word.lower():film', 'I-TYPE')",0.47522
"('word.lower():film', 'I-TYPE')",0.307068
"('-1:word.lower():film', 'B-NAME')",0.487225
"('word[-3:]:LLO', 'B-TYPE')",0.674408
"('word[-3:]:LLO', 'B-THEME')",0.520933
"('word[-3:]:TTY', 'I-THEME')",0.584838
"('word[-3:]:ASH', 'B-TYPE')",0.213174
"('word.lower():sarungstir', 'B-TYPE')",0.244013
"('word[-3:]:tir', 'I-TYPE')",0.468912
"('-1:word.lower():oneway', 'B-TYPE')",0.244013
"('-1:word.lower():sarungstir', 'I-TYPE')",0.177896
"('+1:word.lower():eclipse', 'I-TYPE')",0.685888
"('word.lower():eclipse', 'I-TYPE')",0.737446
"('+1:word.lower():simple', 'I-TYPE')",0.737446
"('-1:word.lower():eclipse', 'O')",0.756016
"('word.lower():e-blue', 'B-BRAND')",0.389416
"('+1:word.lower():cobra', 'B-BRAND')",0.389416
"('word.lower():cobra', 'B-NAME')",0.281764
"('word.lower():cobra', 'B-THEME')",1.185947
"('word[-3:]:bra', 'B-BRAND')",0.308454
"('word[-3:]:bra', 'B-NAME')",0.191215
"('word[-3:]:bra', 'B-THEME')",1.1576
"('-1:word.lower():e-blue', 'B-NAME')",0.281764
"('-1:word.lower():e-blue', 'B-THEME')",1.185947
"('+1:word.lower():gaming', 'B-TYPE')",2e-06
"('+1:word.lower():gaming', 'I-BRAND')",0.009781
"('+1:word.lower():gaming', 'B-NAME')",0.475998
"('+1:word.lower():gaming', 'B-THEME')",1.031581
"('word.lower():gaming', 'B-TYPE')",0.482073
"('-1:word.lower():cobra', 'B-TYPE')",0.721532
"('-1:word.lower():gaming', 'I-TYPE')",2.067751
"('+1:word.lower():h', 'B-BRAND')",0.368606
"('+1:word.lower():h', 'B-NAME')",0.809608
"('word.lower():h', 'I-NAME')",0.692271
"('word[-3:]:H', 'I-NAME')",0.692271
"('word[-2:]:H', 'I-NAME')",0.692271
"('-1:word.lower():type', 'B-TYPE')",0.658492
"('-1:word.lower():type', 'O')",-0.021782
"('-1:word.lower():type', 'I-TYPE')",0.168341
"('-1:word.lower():type', 'I-NAME')",0.276395
"('word.lower():eiffel', 'B-THEME')",0.542445
"('word[-3:]:fel', 'B-THEME')",0.542445
"('+1:word.lower():sky', 'B-NAME')",0.211136
"('+1:word.lower():sky', 'B-THEME')",0.476593
"('word.lower():sky', 'I-NAME')",0.203343
"('word.lower():sky', 'I-THEME')",0.429348
"('word[-3:]:Sky', 'I-NAME')",0.203343
"('word[-3:]:Sky', 'I-THEME')",0.429348
"('word[-2:]:ky', 'B-BRAND')",0.18384
"('word[-2:]:ky', 'I-NAME')",0.209135
"('word[-2:]:ky', 'I-THEME')",0.42661
"('-1:word.lower():eiffel', 'I-THEME')",0.538861
"('+1:word.lower():tall', 'I-THEME')",0.538861
"('word.lower():tall', 'I-THEME')",0.865079
"('-1:word.lower():sky', 'I-NAME')",0.338475
"('-1:word.lower():sky', 'I-THEME')",0.747987
"('+1:word.lower():notes', 'B-TYPE')",0.521309
"('+1:word.lower():notes', 'I-THEME')",0.357384
"('word.lower():notes', 'B-TYPE')",0.615953
"('word.lower():notes', 'I-TYPE')",0.465901
"('-1:word.lower():tall', 'B-TYPE')",1.271508
"('word.lower():travelling', 'B-NAME')",0.484935
"('-1:word.lower():travelling', 'I-NAME')",0.431062
"('+1:word.lower():towel', 'I-NAME')",0.431062
"('word.lower():towel', 'I-NAME')",0.292699
"('word[-3:]:wel', 'I-NAME')",0.292699
"('word.lower():worldwide', 'O')",0.387813
"('+1:word.lower():shipping', 'O')",1.345068
"('word.lower():shipping', 'O')",1.222046
"('-1:word.lower():worldwide', 'O')",0.309756
"('-1:word.lower():shipping', 'O')",0.27874
"('+1:word.lower():trainer', 'B-TYPE')",0.111208
"('+1:word.lower():trainer', 'B-NAME')",0.906304
"('word.lower():trainer', 'I-TYPE')",1e-06
"('word.lower():trainer', 'I-NAME')",0.96423
"('word[-3:]:IKE', 'B-BRAND')",0.358682
"('word[-2:]:KE', 'B-BRAND')",0.710305
"('word[-2:]:KE', 'I-BRAND')",0.374069
"('-1:word.lower():trainer', 'B-BRAND')",0.371884
"('-1:word.lower():trainer', 'O')",0.091745
"('-1:word.lower():trainer', 'I-TYPE')",0.304283
"('word[-3:]:NER', 'I-TYPE')",1.219222
"('word[-3:]:NER', 'I-NAME')",0.134854
"('+1:word.lower():631488', 'I-NAME')",0.218853
"('word.lower():631488', 'O')",0.471688
"('word[-3:]:488', 'O')",0.471688
"('word[-2:]:88', 'O')",1.157554
"('word[-2:]:88', 'B-NAME')",0.260948
"('word[-2:]:88', 'I-NAME')",-0.199904
"('+1:word.lower():001', 'O')",0.471688
"('word.lower():001', 'O')",0.170647
"('word[-3:]:001', 'O')",0.170647
"('-1:word.lower():631488', 'O')",0.170647
"('word[-3:]:MPA', 'B-TYPE')",0.756693
"('+1:word.lower():jet', 'B-TYPE')",0.245758
"('word.lower():jet', 'B-BRAND')",0.471302
"('word[-3:]:JET', 'B-BRAND')",0.471302
"('word[-3:]:UMP', 'I-BRAND')",0.456248
"('word[-3:]:UMP', 'I-NAME')",0.49292
"('-1:word.lower():jet', 'I-BRAND')",0.576114
"('+1:word.lower():efos', 'I-BRAND')",0.576114
"('word.lower():efos', 'B-NAME')",0.299355
"('word[-3:]:FOS', 'B-NAME')",0.299355
"('+1:word.lower():370', 'B-NAME')",0.299355
"('word.lower():370', 'I-NAME')",0.274327
"('word[-3:]:370', 'I-NAME')",0.274327
"('-1:word.lower():efos', 'I-NAME')",0.274327
"('+1:word.lower():40', 'B-BRAND')",0.413705
"('+1:word.lower():40', 'B-NAME')",0.329915
"('+1:word.lower():40', 'I-NAME')",0.012985
"('word.lower():40', 'O')",0.554323
"('word.lower():40', 'I-NAME')",0.017084
"('word.lower():40', 'B-DIMENSION')",-0.354
"('word[-3:]:40', 'O')",0.554323
"('word[-3:]:40', 'I-NAME')",0.017084
"('word[-3:]:40', 'B-DIMENSION')",-0.354
"('-1:word.lower():370', 'O')",1.284488
"('+1:word.lower():meter', 'O')",-0.089567
"('+1:word.lower():meter', 'B-DIMENSION')",1.51219
"('word.lower():meter', 'O')",-0.059178
"('word.lower():meter', 'I-DIMENSION')",1.911561
"('-1:word.lower():40', 'O')",0.60853
"('-1:word.lower():40', 'B-COLOR')",0.157822
"('+1:word.lower():(non', 'O')",0.955039
"('word.lower():(non', 'O')",0.237122
"('word[-3:]:NON', 'O')",0.237122
"('-1:word.lower():meter', 'O')",0.272899
"('+1:word.lower():tabung)', 'O')",0.237122
"('word.lower():tabung)', 'O')",0.320327
"('word[-3:]:NG)', 'O')",0.320327
"('word[-2:]:G)', 'O')",0.050244
"('word[-2:]:G)', 'I-TYPE')",0.325002
"('-1:word.lower():(non', 'O')",0.320327
"('word.lower():tsugi', 'B-NAME')",0.256489
"('word[-3:]:ugi', 'B-NAME')",0.256489
"('+1:word.lower():netfit', 'B-NAME')",0.256489
"('word.lower():netfit', 'I-NAME')",0.379868
"('-1:word.lower():tsugi', 'I-NAME')",0.379868
"('+1:word.lower():running', 'I-NAME')",0.325591
"('word.lower():running', 'B-TYPE')",0.940058
"('word.lower():running', 'O')",0.194388
"('-1:word.lower():running', 'B-TYPE')",0.476579
"('-1:word.lower():running', 'O')",0.216973
"('-1:word.lower():running', 'I-TYPE')",-0.241769
"('word[-3:]:eka', 'B-TYPE')",0.261022
"('word[-3:]:eka', 'O')",0.571579
"('word[-3:]:eka', 'B-THEME')",0.615476
"('+1:word.lower():tsum', 'B-TYPE')",0.11284
"('+1:word.lower():tsum', 'B-THEME')",0.312869
"('word.lower():tsum', 'B-THEME')",0.377897
"('word.lower():tsum', 'I-THEME')",0.262758
"('word[-3:]:sum', 'B-THEME')",0.377897
"('word[-3:]:sum', 'I-THEME')",0.262758
"('-1:word.lower():tsum', 'I-THEME')",1.400342
"('+1:word.lower():dumbo', 'I-THEME')",0.411769
"('word.lower():dumbo', 'I-THEME')",0.460068
"('+1:word.lower():30cm', 'O')",0.500475
"('+1:word.lower():30cm', 'I-THEME')",0.457533
"('word.lower():30cm', 'B-DIMENSION')",0.88633
"('+1:word.lower():xiaomi', 'B-TYPE')",1.067424
"('word.lower():xiaomi', 'B-BRAND')",2.103204
"('word[-2:]:Mi', 'I-BRAND')",0.774729
"('word[-2:]:Mi', 'B-NAME')",0.408641
"('-1:word.lower():xiaomi', 'O')",0.399461
"('-1:word.lower():xiaomi', 'I-BRAND')",-0.055498
"('-1:word.lower():xiaomi', 'B-NAME')",0.553777
"('word.lower():7.9', 'I-NAME')",0.039541
"('word[-3:]:7.9', 'I-NAME')",0.039541
"('word[-2:]:.9', 'B-NAME')",1.042522
"('word[-2:]:.9', 'I-NAME')",0.063641
"('-1:word.lower():mipad', 'I-NAME')",0.039541
"('word[-3:]:uxe', 'I-NAME')",0.66021
"('word[-2:]:xe', 'I-NAME')",0.66021
"('word.lower():xp79056', 'I-NAME')",0.364258
"('word[-3:]:056', 'I-NAME')",0.364258
"('word.lower():veggie', 'B-TYPE')",0.055917
"('word[-3:]:gie', 'B-BRAND')",0.02569
"('+1:word.lower():twister', 'B-TYPE')",0.055917
"('word.lower():twister', 'I-TYPE')",0.323924
"('-1:word.lower():veggie', 'I-TYPE')",0.323924
"('+1:word.lower():vegetable', 'I-TYPE')",0.323924
"('word.lower():vegetable', 'B-TYPE')",0.633502
"('-1:word.lower():twister', 'B-TYPE')",0.633502
"('-1:word.lower():vegetable', 'I-TYPE')",0.450733
"('+1:word.lower():gemuse', 'I-TYPE')",0.450733
"('word.lower():gemuse', 'I-TYPE')",0.517269
"('-1:word.lower():gemuse', 'B-TYPE')",0.779933
"('+1:word.lower():sayuran', 'B-TYPE')",0.640547
"('+1:word.lower():sayuran', 'I-TYPE')",-0.348767
"('word.lower():sayuran', 'I-TYPE')",0.919529
"('-1:word.lower():sayuran', 'B-TYPE')",0.134965
"('-1:word.lower():sayuran', 'O')",0.432545
"('+1:word.lower():jadi', 'I-TYPE')",0.100511
"('word.lower():jadi', 'O')",0.457307
"('word[-3:]:adi', 'I-BRAND')",0.71639
"('word.lower():inficlo', 'B-NAME')",0.378452
"('word[-3:]:CLO', 'B-NAME')",0.378452
"('+1:word.lower():291', 'B-NAME')",0.378452
"('word.lower():291', 'I-NAME')",0.459021
"('word[-3:]:291', 'I-NAME')",0.459021
"('word[-2:]:91', 'I-NAME')",0.459021
"('-1:word.lower():inficlo', 'I-NAME')",0.459021
"('word.lower():omg!', 'O')",1.121432
"('word[-3:]:MG!', 'O')",1.121432
"('word[-2:]:G!', 'O')",1.121432
"('+1:word.lower():edges', 'B-SHAPE')",0.618399
"('word.lower():edges', 'I-SHAPE')",0.875348
"('+1:word.lower():alliace', 'B-BRAND')",0.61155
"('word.lower():alliace', 'I-BRAND')",1.216912
"('-1:word.lower():alliace', 'B-TYPE')",0.090779
"('word.lower():k8', 'B-NAME')",0.065862
"('word[-3:]:K8', 'B-NAME')",0.065862
"('word[-2:]:K8', 'B-NAME')",0.065862
"('-1:word.lower():k8', 'I-NAME')",0.943592
"('+1:word.lower():zara', 'B-TYPE')",0.0968
"('word.lower():zara', 'B-BRAND')",1.506858
"('word[-3:]:ARA', 'B-BRAND')",0.357975
"('word[-3:]:ARA', 'O')",0.361674
"('+1:word.lower():woman', 'B-BRAND')",0.556271
"('word.lower():woman', 'B-GENDER')",1.559935
"('word[-3:]:MAN', 'B-THEME')",0.268057
"('word[-3:]:MAN', 'B-GENDER')",1.727042
"('-1:word.lower():zara', 'B-TYPE')",0.361173
"('-1:word.lower():zara', 'B-GENDER')",1.518173
"('+1:word.lower():belleza', 'I-TYPE')",0.266888
"('word.lower():belleza', 'B-BRAND')",0.624726
"('word[-3:]:eza', 'B-BRAND')",0.624726
"('word[-2:]:za', 'B-BRAND')",2.302529
"('+1:word.lower():balotelly', 'B-BRAND')",0.624726
"('word.lower():balotelly', 'B-MATERIAL')",1.249256
"('-1:word.lower():belleza', 'B-MATERIAL')",1.249256
"('-1:word.lower():balotelly', 'B-COLOR')",0.048611
"('word.lower():mukena', 'B-TYPE')",0.284481
"('-1:word.lower():mukena', 'I-TYPE')",1.227639
"('word.lower():zerni', 'B-BRAND')",0.713387
"('-1:word.lower():zerni', 'B-TYPE')",0.533535
"('+1:word.lower():filter', 'B-TYPE')",1.235794
"('word.lower():filter', 'B-TYPE')",0.27637
"('word.lower():filter', 'O')",0.258765
"('word.lower():hegner', 'B-BRAND')",1.163196
"('+1:word.lower():h5007l', 'B-BRAND')",0.010529
"('word.lower():h5007l', 'B-NAME')",0.063785
"('word[-3:]:07L', 'B-NAME')",0.063785
"('word[-2:]:7L', 'B-NAME')",0.063785
"('-1:word.lower():hegner', 'B-NAME')",0.905715
"('word.lower():dsph4', 'O')",1.171926
"('word[-3:]:PH4', 'O')",1.171926
"('word[-2:]:H4', 'O')",1.171926
"('-1:word.lower():dsph4', 'B-TYPE')",0.410073
"('+1:word.lower():pooh', 'B-TYPE')",0.410073
"('word.lower():pooh', 'B-THEME')",1.199382
"('word[-3:]:ooh', 'B-THEME')",1.199382
"('word[-2:]:oh', 'I-BRAND')",1.389445
"('word[-2:]:oh', 'B-THEME')",1.128314
"('-1:word.lower():pooh', 'O')",0.521851
"('+1:word.lower():face', 'O')",1.159097
"('word.lower():face', 'O')",1.213068
"('+1:word.lower():belajar', 'B-TYPE')",0.065642
"('word.lower():belajar', 'I-TYPE')",0.311186
"('word[-3:]:jar', 'I-NAME')",0.547334
"('-1:word.lower():belajar', 'B-AGE')",0.249937
"('+1:word.lower():whiteboard', 'B-TYPE')",0.875284
"('word.lower():whiteboard', 'I-TYPE')",0.422228
"('-1:word.lower():whiteboard', 'I-TYPE')",0.40543
"('word[-3:]:rsi', 'B-TYPE')",0.472766
"('word[-3:]:rsi', 'I-TYPE')",0.578099
"('word.lower():hario', 'B-BRAND')",0.313539
"('word[-3:]:rio', 'B-BRAND')",0.313539
"('+1:word.lower():mizudashi', 'B-BRAND')",0.313539
"('word.lower():mizudashi', 'B-TYPE')",0.933774
"('word[-3:]:shi', 'B-TYPE')",0.933774
"('-1:word.lower():hario', 'B-TYPE')",0.933774
"('-1:word.lower():mizudashi', 'B-TYPE')",1.034715
"('+1:word.lower():pot', 'B-TYPE')",1.034715
"('-1:word.lower():pot', 'B-COLOR')",0.101563
"('+1:word.lower():1000ml', 'B-COLOR')",0.101563
"('word.lower():1000ml', 'B-DIMENSION')",0.237493
"('+1:word.lower():mcpn', 'B-DIMENSION')",0.237493
"('word.lower():mcpn', 'B-NAME')",0.37442
"('word[-3:]:CPN', 'B-NAME')",0.37442
"('word[-2:]:PN', 'B-NAME')",0.37442
"('-1:word.lower():1000ml', 'B-NAME')",0.37442
"('-1:word.lower():mcpn', 'I-NAME')",0.608082
"('+1:word.lower():mcpn14', 'I-NAME')",0.608082
"('word.lower():mcpn14', 'B-NAME')",1.288599
"('word[-3:]:N14', 'B-NAME')",1.288599
"('+1:word.lower():silencer', 'B-BRAND')",0.030797
"('word.lower():silencer', 'B-NAME')",0.332951
"('+1:word.lower():fu', 'B-NAME')",1.541295
"('word.lower():fu', 'I-NAME')",0.657526
"('word[-3:]:FU', 'I-NAME')",0.657526
"('word[-2:]:FU', 'I-NAME')",0.657526
"('-1:word.lower():silencer', 'I-NAME')",0.138383
"('+1:word.lower():knalpot', 'B-TYPE')",0.077289
"('+1:word.lower():knalpot', 'I-NAME')",0.134074
"('-1:word.lower():fu', 'B-TYPE')",0.702161
"('-1:word.lower():fu', 'I-NAME')",0.098438
"('+1:word.lower():satria', 'B-TYPE')",0.733842
"('word.lower():satria', 'B-NAME')",0.710914
"('-1:word.lower():satria', 'I-NAME')",0.041911
"('+1:word.lower():150', 'I-CAPACITY')",0.577541
"('word.lower():150', 'I-CAPACITY')",0.660252
"('word.lower():150', 'I-NAME')",0.753927
"('word[-3:]:150', 'B-NAME')",0.275113
"('word[-3:]:150', 'I-CAPACITY')",0.658852
"('word[-3:]:150', 'I-NAME')",0.541603
"('-1:word.lower():150', 'O')",0.87637
"('-1:word.lower():150', 'I-CAPACITY')",0.990399
"('word.lower():abon', 'B-TYPE')",0.955156
"('word[-3:]:BON', 'B-TYPE')",0.288111
"('+1:word.lower():sapi', 'B-TYPE')",0.194274
"('+1:word.lower():sapi', 'B-MATERIAL')",0.201007
"('word.lower():sapi', 'I-TYPE')",0.305655
"('word.lower():sapi', 'I-MATERIAL')",0.262028
"('word[-3:]:API', 'I-TYPE')",0.305655
"('word[-3:]:API', 'I-MATERIAL')",0.262028
"('-1:word.lower():abon', 'I-TYPE')",1.107645
"('+1:word.lower():toples', 'B-BRAND')",0.199551
"('+1:word.lower():toples', 'I-TYPE')",0.416259
"('word.lower():toples', 'B-TYPE')",1.271625
"('word.lower():toples', 'O')",0.921941
"('word[-3:]:LES', 'O')",1.338566
"('-1:word.lower():sapi', 'O')",0.200785
"('-1:word.lower():sapi', 'I-MATERIAL')",0.693214
"('-1:word.lower():toples', 'O')",0.673066
"('-1:word.lower():toples', 'B-NAME')",0.340168
"('-1:word.lower():toples', 'I-TYPE')",0.512513
"('word.lower():t49938', 'B-NAME')",0.739354
"('word[-3:]:938', 'B-NAME')",0.739354
"('word[-2:]:38', 'B-TYPE')",0.793556
"('word[-2:]:38', 'B-NAME')",0.538987
"('word[-2:]:38', 'B-SIZE')",0.668589
"('word.lower():gmc', 'B-BRAND')",0.276284
"('word[-3:]:GMC', 'B-BRAND')",0.276284
"('word.lower():887g', 'B-NAME')",0.310585
"('word[-3:]:87G', 'B-NAME')",0.310585
"('word[-2:]:7G', 'B-NAME')",0.310585
"('-1:word.lower():gmc', 'B-NAME')",0.124729
"('+1:word.lower():multimedia', 'B-NAME')",0.310585
"('word.lower():multimedia', 'B-TYPE')",0.045659
"('-1:word.lower():887g', 'B-TYPE')",0.045659
"('-1:word.lower():multimedia', 'I-TYPE')",0.15084
"('+1:word.lower():2.1ch', 'I-TYPE')",0.671153
"('word.lower():2.1ch', 'I-TYPE')",1.181617
"('word[-3:]:1ch', 'I-TYPE')",1.181617
"('+1:word.lower():g-string', 'B-TYPE')",0.931028
"('word.lower():g-string', 'B-TYPE')",2.05825
"('-1:word.lower():g-string', 'B-TYPE')",0.805804
"('-1:word.lower():g-string', 'O')",0.182601
"('+1:word.lower():33752', 'O')",0.411578
"('word.lower():33752', 'O')",0.005674
"('word[-3:]:752', 'O')",0.005674
"('-1:word.lower():33752', 'O')",0.268431
"('+1:word.lower():samping', 'O')",0.268431
"('word.lower():samping', 'O')",0.810789
"('+1:word.lower():tracker', 'B-TYPE')",0.119307
"('word.lower():tracker', 'I-TYPE')",0.408466
"('+1:word.lower():gym', 'B-TYPE')",0.013484
"('word.lower():gym', 'I-TYPE')",0.391737
"('word[-3:]:GYM', 'I-TYPE')",0.391737
"('word[-2:]:YM', 'I-TYPE')",0.391737
"('-1:word.lower():tracker', 'B-NAME')",0.72953
"('-1:word.lower():gym', 'I-TYPE')",0.000124
"('word[-3:]:IZE', 'O')",0.51261
"('word[-3:]:IZE', 'I-TYPE')",0.230899
"('word[-3:]:IZE', 'I-SIZE')",0.653471
"('word[-2:]:ZE', 'O')",0.51261
"('word[-2:]:ZE', 'I-TYPE')",0.230899
"('word[-2:]:ZE', 'I-SIZE')",0.653471
"('+1:word.lower():42x25x25', 'O')",0.17048
"('word.lower():42x25x25', 'B-DIMENSION')",1.634703
"('word[-3:]:X25', 'B-DIMENSION')",1.634703
"('+1:word.lower():ci5-7200u', 'O')",0.598794
"('word.lower():ci5-7200u', 'B-PROCESSOR')",0.861347
"('+1:word.lower():14""', 'B-PROCESSOR')",0.852011
"('+1:word.lower():14""', 'I-CAPACITY')",0.046422
"('word.lower():14""', 'B-DIMENSION')",1.154173
"('word[-3:]:14""', 'B-DIMENSION')",1.154173
"('-1:word.lower():14""', 'B-DISPLAY')",1.162723
"('word.lower():timex', 'B-TYPE')",0.365899
"('word.lower():timex', 'B-BRAND')",0.741863
"('word[-3:]:mex', 'B-TYPE')",0.462784
"('+1:word.lower():weekender', 'B-BRAND')",0.200837
"('word.lower():weekender', 'I-BRAND')",0.905959
"('-1:word.lower():timex', 'B-BRAND')",0.657127
"('-1:word.lower():timex', 'I-BRAND')",0.667297
"('-1:word.lower():weekender', 'B-TYPE')",0.648903
"('+1:word.lower():advanced', 'I-TYPE')",1.116155
"('word.lower():advanced', 'B-TYPE')",0.553764
"('word.lower():advanced', 'B-NAME')",1.038284
"('word[-3:]:ced', 'B-TYPE')",0.553764
"('word[-3:]:ced', 'B-NAME')",1.038284
"('+1:word.lower():wrist', 'B-TYPE')",0.684998
"('+1:word.lower():wrist', 'I-TYPE')",0.024519
"('word.lower():wrist', 'B-TYPE')",-0.139162
"('word.lower():wrist', 'I-TYPE')",0.709494
"('word[-3:]:ist', 'B-TYPE')",-0.336272
"('word[-3:]:ist', 'O')",0.64555
"('word[-3:]:ist', 'I-TYPE')",0.115838
"('-1:word.lower():advanced', 'I-TYPE')",0.375178
"('-1:word.lower():advanced', 'B-MASS')",0.3817
"('-1:word.lower():wrist', 'I-TYPE')",0.82214
"('word.lower():kripik', 'B-TYPE')",0.375316
"('+1:word.lower():pisang', 'B-TYPE')",0.375316
"('word.lower():pisang', 'I-TYPE')",0.546312
"('-1:word.lower():kripik', 'I-TYPE')",0.546312
"('+1:word.lower():cadas', 'I-TYPE')",0.546312
"('word.lower():cadas', 'O')",0.800542
"('-1:word.lower():pisang', 'O')",0.800542
"('+1:word.lower():buah', 'I-TYPE')",0.494887
"('word.lower():buah', 'I-TYPE')",0.552108
"('word[-3:]:uah', 'I-TYPE')",0.552108
"('-1:word.lower():buah', 'I-TYPE')",0.445006
"('word.lower():balaclava', 'B-TYPE')",0.668296
"('word[-3:]:AVA', 'B-TYPE')",0.668296
"('word[-2:]:VA', 'B-TYPE')",0.411302
"('+1:word.lower():nolan', 'B-TYPE')",0.668296
"('word.lower():nolan', 'B-BRAND')",1.646664
"('word[-3:]:LAN', 'B-TYPE')",0.23479
"('word[-3:]:LAN', 'B-BRAND')",0.259034
"('word[-3:]:LAN', 'O')",0.214539
"('word[-3:]:LAN', 'I-TYPE')",-0.332283
"('-1:word.lower():balaclava', 'B-BRAND')",1.646664
"('word[-3:]:NSA', 'B-TYPE')",1.773423
"('+1:word.lower():croum', 'B-TYPE')",1.52648
"('word.lower():croum', 'B-MATERIAL')",1.345301
"('word[-3:]:oum', 'B-MATERIAL')",1.345301
"('-1:word.lower():croum', 'B-TYPE')",2.044308
"('word[-3:]:axy', 'B-NAME')",0.182919
"('word[-2:]:xy', 'O')",0.463353
"('word[-2:]:xy', 'B-NAME')",0.150591
"('word.lower():(e700)', 'I-NAME')",0.657042
"('word[-3:]:00)', 'I-NAME')",0.590593
"('word[-2:]:0)', 'O')",0.459167
"('word[-2:]:0)', 'I-NAME')",0.602901
"('-1:word.lower():e7', 'I-NAME')",0.657042
"('+1:word.lower():rom', 'B-RAM')",0.09891
"('+1:word.lower():rom', 'B-MATERIAL')",0.638259
"('word.lower():rom', 'O')",1.048347
"('-1:word.lower():rom', 'O')",0.468877
"('-1:word.lower():rom', 'B-CAPACITY')",-0.37488
"('-1:word.lower():rom', 'B-STORAGE')",0.918185
"('+1:word.lower():receiver', 'I-TYPE')",0.006666
"('+1:word.lower():receiver', 'I-NAME')",0.860234
"('word.lower():receiver', 'I-NAME')",0.719958
"('-1:word.lower():receiver', 'I-NAME')",0.817398
"('+1:word.lower():""hotel""', 'I-TYPE')",1.214041
"('word.lower():""hotel""', 'O')",0.40638
"('word[-3:]:EL""', 'O')",0.40638
"('word[-2:]:L""', 'O')",0.40638
"('word.lower():yazole', 'B-BRAND')",0.714486
"('word[-3:]:OLE', 'B-BRAND')",0.714486
"('+1:word.lower():classical', 'B-BRAND')",0.387422
"('+1:word.lower():classical', 'O')",-0.036936
"('word.lower():classical', 'O')",0.996531
"('-1:word.lower():yazole', 'B-TYPE')",-0.041279
"('-1:word.lower():yazole', 'O')",0.853611
"('-1:word.lower():classical', 'B-AGE')",0.458511
"('+1:word.lower():joker', 'B-GENDER')",0.919236
"('word.lower():joker', 'O')",1.49166
"('+1:word.lower():student', 'O')",1.49166
"('word.lower():student', 'B-TYPE')",0.795334
"('-1:word.lower():joker', 'B-TYPE')",0.795334
"('-1:word.lower():student', 'I-TYPE')",0.792726
"('+1:word.lower():quartz', 'B-TYPE')",0.343494
"('+1:word.lower():quartz', 'I-TYPE')",-0.462168
"('+1:word.lower():quartz', 'B-THEME')",1.314063
"('word.lower():yzl250-b-', 'O')",0.596554
"('word[-3:]:-B-', 'O')",0.596554
"('word[-2:]:B-', 'O')",0.596554
"('+1:word.lower():keren', 'I-TYPE')",0.368742
"('word.lower():keren', 'O')",0.915569
"('+1:word.lower():jbl', 'O')",0.764245
"('-1:word.lower():keren', 'O')",0.063638
"('+1:word.lower():631', 'O')",0.063638
"('word.lower():631', 'O')",0.145091
"('word[-3:]:631', 'O')",0.145091
"('word.lower():4in1', 'O')",0.224047
"('-1:word.lower():[deal]', 'O')",0.224047
"('+1:word.lower():auto-bit', 'O')",0.224047
"('word.lower():auto-bit', 'B-BRAND')",1.53856
"('-1:word.lower():4in1', 'B-BRAND')",1.53856
"('+1:word.lower():high-power', 'B-BRAND')",1.53856
"('word.lower():high-power', 'O')",0.957527
"('-1:word.lower():auto-bit', 'O')",0.957527
"('+1:word.lower():automotive', 'O')",0.957527
"('word.lower():automotive', 'B-TYPE')",0.391339
"('-1:word.lower():high-power', 'B-TYPE')",0.391339
"('+1:word.lower():cleaners', 'B-TYPE')",0.391339
"('word.lower():cleaners', 'I-TYPE')",0.093631
"('-1:word.lower():automotive', 'I-TYPE')",0.093631
"('word.lower():gun', 'I-TYPE')",0.232623
"('word[-3:]:gun', 'I-TYPE')",0.232623
"('+1:word.lower():av-8362', 'I-TYPE')",0.232623
"('word.lower():av-8362', 'B-NAME')",0.688904
"('word[-3:]:362', 'B-NAME')",0.688904
"('-1:word.lower():gun', 'B-NAME')",0.688904
